SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
42018,MIL,Milwaukee Bucks,0041800305,2019-05-23,MIL vs. TOR,L
42018,TOR,Toronto Raptors,0041800306,2019-05-25,TOR vs. MIL,W
42018,MIL,Milwaukee Bucks,0041800306,2019-05-25,MIL @ TOR,L
42018,TOR,Toronto Raptors,0041800401,2019-05-30,TOR vs. GSW,W
42018,GSW,Golden State Warriors,0041800401,2019-05-30,GSW @ TOR,L
42018,TOR,Toronto Raptors,0041800402,2019-06-02,TOR vs. GSW,L
42018,GSW,Golden State Warriors,0041800402,2019-06-02,GSW @ TOR,W
42018,TOR,Toronto Raptors,0041800403,2019-06-05,TOR @ GSW,W
42018,GSW,Golden State Warriors,0041800403,2019-06-05,GSW vs. TOR,L
42018,TOR,Toronto Raptors,0041800404,2019-06-07,TOR @ GSW,W
42018,GSW,Golden State Warriors,0041800404,2019-06-07,GSW vs. TOR,L
42018,TOR,Toronto Raptors,0041800405,2019-06-10,TOR vs. GSW,L
42018,GSW,Golden State Warriors,0041800405,2019-06-10,GSW @ TOR,W
42018,TOR,Toronto Raptors,0041800406,2019-06-13,TOR @ GSW,W
42018,GSW,Golden State Warriors,0041800406,2019-06-13,GSW vs. TOR,L
